frame_index;total_frames;activity;score;faces_count;emotion
2338;3326;stretcher;0.13597455620765686;2;neutral
2338;3326;stretcher;0.13597455620765686;2;happy
2339;3326;stretcher;0.14102010428905487;2;fear
2339;3326;stretcher;0.14102010428905487;2;neutral
2340;3326;stretcher;0.13502249121665955;2;sad
2340;3326;stretcher;0.13502249121665955;2;neutral
2341;3326;stretcher;0.13304570317268372;2;neutral
2341;3326;stretcher;0.13304570317268372;2;sad
2342;3326;stretcher;0.10914978384971619;2;sad
2342;3326;stretcher;0.10914978384971619;2;sad
2343;3326;stretcher;0.09306524693965912;1;neutral
2344;3326;stretcher;0.10341930389404297;1;sad
2345;3326;stretcher;0.1353624314069748;1;sad
2346;3326;stretcher;0.1372184008359909;1;sad
2347;3326;stretcher;0.13192343711853027;1;sad
2348;3326;stretcher;0.14128179848194122;1;sad
2349;3326;stretcher;0.12666454911231995;1;neutral
2350;3326;stretcher;0.09898928552865982;1;neutral
2351;3326;lab coat;0.08623027056455612;1;neutral
2352;3326;stretcher;0.1463371366262436;1;neutral
2353;3326;stretcher;0.1384422332048416;1;angry
2354;3326;stretcher;0.1537415087223053;1;fear
2355;3326;stretcher;0.15653574466705322;1;angry
2356;3326;stretcher;0.1487426459789276;1;sad
2357;3326;stretcher;0.19069702923297882;1;sad
2358;3326;stretcher;0.18764738738536835;1;sad
2359;3326;stretcher;0.22655430436134338;1;sad
2360;3326;stretcher;0.26063549518585205;1;sad
2361;3326;stretcher;0.23241481184959412;1;angry
2362;3326;stretcher;0.2144538164138794;1;angry
2363;3326;stretcher;0.2730529308319092;1;angry
2364;3326;stretcher;0.26725658774375916;1;angry
2365;3326;stretcher;0.22284410893917084;1;angry
2366;3326;stretcher;0.22819297015666962;1;angry
2367;3326;stretcher;0.18851526081562042;1;angry
2368;3326;stretcher;0.18010498583316803;1;sad
2369;3326;stretcher;0.1789720058441162;2;sad
2369;3326;stretcher;0.1789720058441162;2;neutral
2370;3326;abaya;0.061778564006090164;1;happy
2371;3326;abaya;0.06011131405830383;1;fear
2372;3326;abaya;0.05833166092634201;1;fear
2373;3326;abaya;0.058455515652894974;1;fear
2374;3326;abaya;0.051671165972948074;1;fear
2375;3326;abaya;0.04687371477484703;1;happy
2376;3326;abaya;0.05415874347090721;1;neutral
2377;3326;abaya;0.057048358023166656;1;neutral
2378;3326;lab coat;0.06051748991012573;1;neutral
2379;3326;lab coat;0.06111696735024452;1;neutral
2380;3326;lab coat;0.05096495524048805;1;fear
2381;3326;abaya;0.050313353538513184;1;fear
2382;3326;lab coat;0.055658258497714996;1;fear
2383;3326;lab coat;0.05252586677670479;1;fear
2384;3326;lab coat;0.06488920003175735;1;fear
2385;3326;lab coat;0.062343060970306396;1;fear
2386;3326;lab coat;0.05812074616551399;1;fear
2387;3326;lab coat;0.06539186835289001;1;fear
2388;3326;lab coat;0.06511939316987991;1;fear
2389;3326;lab coat;0.05426868051290512;1;fear
2390;3326;lab coat;0.06387236714363098;1;fear
2391;3326;lab coat;0.05362416431307793;1;fear
2392;3326;lab coat;0.04631286486983299;1;fear
2393;3326;shower cap;0.05587071552872658;1;fear
2394;3326;shower cap;0.05537252500653267;1;fear
2395;3326;shower cap;0.050219036638736725;1;fear
2396;3326;ski mask;0.03896560147404671;1;neutral
2397;3326;lab coat;0.04257730394601822;1;neutral
2398;3326;shower cap;0.04909824952483177;1;neutral
2399;3326;lab coat;0.0533137321472168;1;neutral
2400;3326;turnstile;0.19801859557628632;3;sad
2400;3326;turnstile;0.19801859557628632;3;sad
2400;3326;turnstile;0.19801859557628632;3;fear
2401;3326;turnstile;0.2006901651620865;3;sad
2401;3326;turnstile;0.2006901651620865;3;sad
2401;3326;turnstile;0.2006901651620865;3;fear
2402;3326;turnstile;0.20255091786384583;3;sad
2402;3326;turnstile;0.20255091786384583;3;sad
2402;3326;turnstile;0.20255091786384583;3;fear
2403;3326;turnstile;0.18451981246471405;3;sad
2403;3326;turnstile;0.18451981246471405;3;fear
2403;3326;turnstile;0.18451981246471405;3;fear
2404;3326;turnstile;0.17121945321559906;3;sad
2404;3326;turnstile;0.17121945321559906;3;fear
2404;3326;turnstile;0.17121945321559906;3;fear
2405;3326;bullet train;0.2010451853275299;3;sad
2405;3326;bullet train;0.2010451853275299;3;neutral
2405;3326;bullet train;0.2010451853275299;3;fear
2406;3326;turnstile;0.27760061621665955;3;sad
2406;3326;turnstile;0.27760061621665955;3;happy
2406;3326;turnstile;0.27760061621665955;3;sad
2407;3326;turnstile;0.26208001375198364;3;sad
2407;3326;turnstile;0.26208001375198364;3;sad
2407;3326;turnstile;0.26208001375198364;3;sad
2408;3326;sliding door;0.1777709722518921;3;sad
2408;3326;sliding door;0.1777709722518921;3;happy
2408;3326;sliding door;0.1777709722518921;3;sad
2409;3326;bullet train;0.276142418384552;3;sad
2409;3326;bullet train;0.276142418384552;3;neutral
2409;3326;bullet train;0.276142418384552;3;fear
2410;3326;bullet train;0.25085586309432983;3;sad
2410;3326;bullet train;0.25085586309432983;3;fear
2410;3326;bullet train;0.25085586309432983;3;sad
2411;3326;sliding door;0.1566852629184723;3;sad
2411;3326;sliding door;0.1566852629184723;3;sad
2411;3326;sliding door;0.1566852629184723;3;fear
2412;3326;turnstile;0.1579297035932541;3;fear
2412;3326;turnstile;0.1579297035932541;3;sad
2412;3326;turnstile;0.1579297035932541;3;neutral
2413;3326;turnstile;0.15925535559654236;3;fear
2413;3326;turnstile;0.15925535559654236;3;sad
2413;3326;turnstile;0.15925535559654236;3;neutral
2414;3326;turnstile;0.1607941836118698;3;fear
2414;3326;turnstile;0.1607941836118698;3;sad
2414;3326;turnstile;0.1607941836118698;3;neutral
2415;3326;barbershop;0.16531258821487427;3;fear
2415;3326;barbershop;0.16531258821487427;3;angry
2415;3326;barbershop;0.16531258821487427;3;sad
2416;3326;turnstile;0.15533389151096344;3;fear
2416;3326;turnstile;0.15533389151096344;3;sad
2416;3326;turnstile;0.15533389151096344;3;fear
2417;3326;turnstile;0.16178439557552338;3;sad
2417;3326;turnstile;0.16178439557552338;3;sad
2417;3326;turnstile;0.16178439557552338;3;fear
2418;3326;turnstile;0.1627083271741867;3;sad
2418;3326;turnstile;0.1627083271741867;3;sad
2418;3326;turnstile;0.1627083271741867;3;fear
2419;3326;turnstile;0.1779116988182068;3;fear
2419;3326;turnstile;0.1779116988182068;3;sad
2419;3326;turnstile;0.1779116988182068;3;fear
2420;3326;turnstile;0.20599812269210815;3;sad
2420;3326;turnstile;0.20599812269210815;3;sad
2420;3326;turnstile;0.20599812269210815;3;neutral
2421;3326;turnstile;0.29594990611076355;3;fear
2421;3326;turnstile;0.29594990611076355;3;sad
2421;3326;turnstile;0.29594990611076355;3;fear
2422;3326;turnstile;0.24523265659809113;3;fear
2422;3326;turnstile;0.24523265659809113;3;sad
2422;3326;turnstile;0.24523265659809113;3;fear
2423;3326;turnstile;0.23076798021793365;3;sad
2423;3326;turnstile;0.23076798021793365;3;sad
2423;3326;turnstile;0.23076798021793365;3;fear
2424;3326;turnstile;0.2326284795999527;3;sad
2424;3326;turnstile;0.2326284795999527;3;sad
2424;3326;turnstile;0.2326284795999527;3;fear
2425;3326;barbershop;0.2130560278892517;3;sad
2425;3326;barbershop;0.2130560278892517;3;sad
2425;3326;barbershop;0.2130560278892517;3;fear
2426;3326;bullet train;0.21268609166145325;3;sad
2426;3326;bullet train;0.21268609166145325;3;sad
2426;3326;bullet train;0.21268609166145325;3;fear
2427;3326;bullet train;0.31043821573257446;3;sad
2427;3326;bullet train;0.31043821573257446;3;sad
2427;3326;bullet train;0.31043821573257446;3;neutral
2428;3326;bullet train;0.23967626690864563;3;sad
2428;3326;bullet train;0.23967626690864563;3;sad
2428;3326;bullet train;0.23967626690864563;3;fear
2429;3326;bullet train;0.2802914083003998;3;sad
2429;3326;bullet train;0.2802914083003998;3;sad
2429;3326;bullet train;0.2802914083003998;3;fear
2430;3326;bullet train;0.33049634099006653;3;sad
2430;3326;bullet train;0.33049634099006653;3;sad
2430;3326;bullet train;0.33049634099006653;3;fear
2431;3326;bullet train;0.3568982481956482;3;sad
2431;3326;bullet train;0.3568982481956482;3;sad
2431;3326;bullet train;0.3568982481956482;3;fear
2432;3326;bullet train;0.4689202308654785;3;sad
2432;3326;bullet train;0.4689202308654785;3;sad
2432;3326;bullet train;0.4689202308654785;3;fear
2433;3326;bullet train;0.2701169550418854;3;sad
2433;3326;bullet train;0.2701169550418854;3;angry
2433;3326;bullet train;0.2701169550418854;3;fear
2434;3326;bullet train;0.2065681368112564;4;sad
2434;3326;bullet train;0.2065681368112564;4;sad
2434;3326;bullet train;0.2065681368112564;4;sad
2434;3326;bullet train;0.2065681368112564;4;sad
2435;3326;bullet train;0.2335789054632187;3;sad
2435;3326;bullet train;0.2335789054632187;3;sad
2435;3326;bullet train;0.2335789054632187;3;neutral
2436;3326;sliding door;0.16070802509784698;3;sad
2436;3326;sliding door;0.16070802509784698;3;sad
2436;3326;sliding door;0.16070802509784698;3;fear
2437;3326;sliding door;0.16225452721118927;3;sad
2437;3326;sliding door;0.16225452721118927;3;sad
2437;3326;sliding door;0.16225452721118927;3;fear
2438;3326;barbershop;0.16868408024311066;4;sad
2438;3326;barbershop;0.16868408024311066;4;sad
2438;3326;barbershop;0.16868408024311066;4;fear
2438;3326;barbershop;0.16868408024311066;4;fear
2439;3326;barbershop;0.20516188442707062;3;sad
2439;3326;barbershop;0.20516188442707062;3;sad
2439;3326;barbershop;0.20516188442707062;3;fear
2440;3326;sliding door;0.18331177532672882;3;sad
2440;3326;sliding door;0.18331177532672882;3;sad
2440;3326;sliding door;0.18331177532672882;3;fear
2441;3326;barbershop;0.18822672963142395;3;sad
2441;3326;barbershop;0.18822672963142395;3;sad
2441;3326;barbershop;0.18822672963142395;3;fear
2442;3326;barbershop;0.2635788321495056;4;sad
2442;3326;barbershop;0.2635788321495056;4;sad
2442;3326;barbershop;0.2635788321495056;4;neutral
2442;3326;barbershop;0.2635788321495056;4;fear
2443;3326;barbershop;0.2658063769340515;4;sad
2443;3326;barbershop;0.2658063769340515;4;sad
2443;3326;barbershop;0.2658063769340515;4;neutral
2443;3326;barbershop;0.2658063769340515;4;fear
2444;3326;barbershop;0.2580152451992035;4;sad
2444;3326;barbershop;0.2580152451992035;4;sad
2444;3326;barbershop;0.2580152451992035;4;neutral
2444;3326;barbershop;0.2580152451992035;4;fear
2445;3326;barbershop;0.25293880701065063;4;sad
2445;3326;barbershop;0.25293880701065063;4;neutral
2445;3326;barbershop;0.25293880701065063;4;fear
2445;3326;barbershop;0.25293880701065063;4;angry
2446;3326;barbershop;0.27837955951690674;3;sad
2446;3326;barbershop;0.27837955951690674;3;sad
2446;3326;barbershop;0.27837955951690674;3;sad
2447;3326;barbershop;0.28160035610198975;3;sad
2447;3326;barbershop;0.28160035610198975;3;sad
2447;3326;barbershop;0.28160035610198975;3;sad
2448;3326;barbershop;0.2799396216869354;3;sad
2448;3326;barbershop;0.2799396216869354;3;sad
2448;3326;barbershop;0.2799396216869354;3;sad
2449;3326;barbershop;0.2338678538799286;3;sad
2449;3326;barbershop;0.2338678538799286;3;sad
2449;3326;barbershop;0.2338678538799286;3;fear
2450;3326;barbershop;0.2057323455810547;3;sad
2450;3326;barbershop;0.2057323455810547;3;sad
2450;3326;barbershop;0.2057323455810547;3;sad
2451;3326;barbershop;0.20154760777950287;3;sad
2451;3326;barbershop;0.20154760777950287;3;sad
2451;3326;barbershop;0.20154760777950287;3;sad
2452;3326;barbershop;0.22597432136535645;3;sad
2452;3326;barbershop;0.22597432136535645;3;sad
2452;3326;barbershop;0.22597432136535645;3;sad
2453;3326;barbershop;0.1994006633758545;3;sad
2453;3326;barbershop;0.1994006633758545;3;fear
2453;3326;barbershop;0.1994006633758545;3;angry
2454;3326;barbershop;0.19764505326747894;3;sad
2454;3326;barbershop;0.19764505326747894;3;fear
2454;3326;barbershop;0.19764505326747894;3;angry
2455;3326;sliding door;0.14279678463935852;3;sad
2455;3326;sliding door;0.14279678463935852;3;sad
2455;3326;sliding door;0.14279678463935852;3;sad
2456;3326;barbershop;0.16748173534870148;3;sad
2456;3326;barbershop;0.16748173534870148;3;fear
2456;3326;barbershop;0.16748173534870148;3;sad
2457;3326;barbershop;0.24411122500896454;3;sad
2457;3326;barbershop;0.24411122500896454;3;sad
2457;3326;barbershop;0.24411122500896454;3;fear
2458;3326;barbershop;0.24366360902786255;3;sad
2458;3326;barbershop;0.24366360902786255;3;sad
2458;3326;barbershop;0.24366360902786255;3;sad
2459;3326;barbershop;0.29042649269104004;3;sad
2459;3326;barbershop;0.29042649269104004;3;sad
2459;3326;barbershop;0.29042649269104004;3;sad
2460;3326;barbershop;0.24508392810821533;3;sad
2460;3326;barbershop;0.24508392810821533;3;neutral
2460;3326;barbershop;0.24508392810821533;3;sad
2461;3326;barbershop;0.25025129318237305;3;sad
2461;3326;barbershop;0.25025129318237305;3;neutral
2461;3326;barbershop;0.25025129318237305;3;sad
2462;3326;barbershop;0.214349165558815;3;sad
2462;3326;barbershop;0.214349165558815;3;neutral
2462;3326;barbershop;0.214349165558815;3;sad
2463;3326;barbershop;0.16012705862522125;3;sad
2463;3326;barbershop;0.16012705862522125;3;fear
2463;3326;barbershop;0.16012705862522125;3;sad
2464;3326;barbershop;0.2045281082391739;3;sad
2464;3326;barbershop;0.2045281082391739;3;sad
2464;3326;barbershop;0.2045281082391739;3;fear
2465;3326;barbershop;0.16014887392520905;3;sad
2465;3326;barbershop;0.16014887392520905;3;sad
2465;3326;barbershop;0.16014887392520905;3;sad
2466;3326;barbershop;0.19649340212345123;3;sad
2466;3326;barbershop;0.19649340212345123;3;sad
2466;3326;barbershop;0.19649340212345123;3;fear
2467;3326;barbershop;0.2083529680967331;3;sad
2467;3326;barbershop;0.2083529680967331;3;sad
2467;3326;barbershop;0.2083529680967331;3;fear
2468;3326;barbershop;0.216618150472641;3;sad
2468;3326;barbershop;0.216618150472641;3;sad
2468;3326;barbershop;0.216618150472641;3;sad
2469;3326;barbershop;0.22380395233631134;3;sad
2469;3326;barbershop;0.22380395233631134;3;sad
2469;3326;barbershop;0.22380395233631134;3;fear
2470;3326;barbershop;0.17681922018527985;3;sad
2470;3326;barbershop;0.17681922018527985;3;sad
2470;3326;barbershop;0.17681922018527985;3;fear
2471;3326;barbershop;0.1981717050075531;2;sad
2471;3326;barbershop;0.1981717050075531;2;happy
2472;3326;barbershop;0.1407265067100525;3;sad
2472;3326;barbershop;0.1407265067100525;3;neutral
2472;3326;barbershop;0.1407265067100525;3;sad
2473;3326;barbershop;0.1466301828622818;3;sad
2473;3326;barbershop;0.1466301828622818;3;neutral
2473;3326;barbershop;0.1466301828622818;3;sad
2474;3326;barbershop;0.1381433755159378;3;sad
2474;3326;barbershop;0.1381433755159378;3;neutral
2474;3326;barbershop;0.1381433755159378;3;sad
2475;3326;sliding door;0.13665863871574402;3;fear
2475;3326;sliding door;0.13665863871574402;3;sad
2475;3326;sliding door;0.13665863871574402;3;sad
2476;3326;barbershop;0.16752272844314575;2;sad
2476;3326;barbershop;0.16752272844314575;2;sad
2477;3326;barbershop;0.12473461031913757;2;sad
2477;3326;barbershop;0.12473461031913757;2;neutral
2478;3326;barbershop;0.12845882773399353;2;sad
2478;3326;barbershop;0.12845882773399353;2;neutral
2479;3326;sliding door;0.12894441187381744;2;fear
2479;3326;sliding door;0.12894441187381744;2;sad
2480;3326;sliding door;0.1789930760860443;2;sad
2480;3326;sliding door;0.1789930760860443;2;sad
2481;3326;sliding door;0.1250169277191162;2;sad
2481;3326;sliding door;0.1250169277191162;2;sad
2482;3326;barbershop;0.1217915341258049;2;sad
2482;3326;barbershop;0.1217915341258049;2;neutral
2483;3326;barber chair;0.18059974908828735;2;sad
2483;3326;barber chair;0.18059974908828735;2;fear
2484;3326;barber chair;0.1734553575515747;2;sad
2484;3326;barber chair;0.1734553575515747;2;fear
2485;3326;barber chair;0.16161677241325378;2;sad
2485;3326;barber chair;0.16161677241325378;2;neutral
2486;3326;sliding door;0.12635184824466705;2;sad
2486;3326;sliding door;0.12635184824466705;2;fear
2487;3326;sliding door;0.10921940952539444;2;sad
2487;3326;sliding door;0.10921940952539444;2;sad
2488;3326;sliding door;0.14114804565906525;2;sad
2488;3326;sliding door;0.14114804565906525;2;neutral
2489;3326;sliding door;0.1548611968755722;2;sad
2489;3326;sliding door;0.1548611968755722;2;sad
2490;3326;sliding door;0.1323806494474411;2;sad
2490;3326;sliding door;0.1323806494474411;2;neutral
2491;3326;sliding door;0.12837745249271393;2;sad
2491;3326;sliding door;0.12837745249271393;2;neutral
2492;3326;sliding door;0.10949502885341644;2;sad
2492;3326;sliding door;0.10949502885341644;2;neutral
2493;3326;sliding door;0.1355273574590683;2;fear
2493;3326;sliding door;0.1355273574590683;2;neutral
2494;3326;sliding door;0.14883403480052948;2;sad
2494;3326;sliding door;0.14883403480052948;2;sad
2495;3326;sliding door;0.1583862006664276;2;sad
2495;3326;sliding door;0.1583862006664276;2;sad
2496;3326;sliding door;0.19382278621196747;2;sad
2496;3326;sliding door;0.19382278621196747;2;neutral
2497;3326;sliding door;0.18857821822166443;2;sad
2497;3326;sliding door;0.18857821822166443;2;neutral
2498;3326;sliding door;0.14525431394577026;2;sad
2498;3326;sliding door;0.14525431394577026;2;neutral
2499;3326;sliding door;0.11807979643344879;2;sad
2499;3326;sliding door;0.11807979643344879;2;neutral
2500;3326;sliding door;0.08003012835979462;2;sad
2500;3326;sliding door;0.08003012835979462;2;sad
2501;3326;sliding door;0.08754444122314453;2;sad
2501;3326;sliding door;0.08754444122314453;2;fear
2502;3326;sliding door;0.06994502991437912;2;sad
2502;3326;sliding door;0.06994502991437912;2;happy
2503;3326;window shade;0.06669450551271439;2;sad
2503;3326;window shade;0.06669450551271439;2;happy
2504;3326;window shade;0.0675203800201416;2;sad
2504;3326;window shade;0.0675203800201416;2;happy
2505;3326;sliding door;0.0733928307890892;2;sad
2505;3326;sliding door;0.0733928307890892;2;neutral
2506;3326;sliding door;0.0728001520037651;2;sad
2506;3326;sliding door;0.0728001520037651;2;neutral
2507;3326;desk;0.08277644962072372;2;sad
2507;3326;desk;0.08277644962072372;2;sad
2508;3326;desk;0.08405414968729019;2;sad
2508;3326;desk;0.08405414968729019;2;sad
2509;3326;window shade;0.08548204600811005;2;sad
2509;3326;window shade;0.08548204600811005;2;fear
2510;3326;desk;0.08028504997491837;2;sad
2510;3326;desk;0.08028504997491837;2;sad
2511;3326;sliding door;0.11780643463134766;2;sad
2511;3326;sliding door;0.11780643463134766;2;neutral
2512;3326;window shade;0.08507654815912247;2;sad
2512;3326;window shade;0.08507654815912247;2;neutral
2513;3326;restaurant;0.09867699444293976;2;sad
2513;3326;restaurant;0.09867699444293976;2;angry
2514;3326;restaurant;0.09832458198070526;2;sad
2514;3326;restaurant;0.09832458198070526;2;angry
2515;3326;restaurant;0.09635244309902191;2;sad
2515;3326;restaurant;0.09635244309902191;2;sad
2516;3326;desk;0.1015925407409668;2;sad
2516;3326;desk;0.1015925407409668;2;neutral
2517;3326;desk;0.11157110333442688;2;sad
2517;3326;desk;0.11157110333442688;2;neutral
2518;3326;desk;0.16936038434505463;2;sad
2518;3326;desk;0.16936038434505463;2;sad
2519;3326;desk;0.2868128716945648;2;sad
2519;3326;desk;0.2868128716945648;2;neutral
2520;3326;desk;0.2655474543571472;2;sad
2520;3326;desk;0.2655474543571472;2;neutral
2521;3326;desk;0.26526883244514465;2;sad
2521;3326;desk;0.26526883244514465;2;neutral
2522;3326;restaurant;0.12987977266311646;2;sad
2522;3326;restaurant;0.12987977266311646;2;sad
2523;3326;desk;0.12853026390075684;2;sad
2523;3326;desk;0.12853026390075684;2;neutral
2524;3326;desk;0.1671653687953949;2;sad
2524;3326;desk;0.1671653687953949;2;happy
2525;3326;desk;0.1529921442270279;2;sad
2525;3326;desk;0.1529921442270279;2;fear
2526;3326;desk;0.11831580847501755;2;sad
2526;3326;desk;0.11831580847501755;2;surprise
2527;3326;restaurant;0.1278614103794098;2;sad
2527;3326;restaurant;0.1278614103794098;2;fear
2528;3326;restaurant;0.2038162648677826;2;sad
2528;3326;restaurant;0.2038162648677826;2;sad
2529;3326;restaurant;0.1963309347629547;2;sad
2529;3326;restaurant;0.1963309347629547;2;sad
2530;3326;restaurant;0.19005654752254486;2;sad
2530;3326;restaurant;0.19005654752254486;2;sad
2531;3326;restaurant;0.20219817757606506;2;sad
2531;3326;restaurant;0.20219817757606506;2;sad
2532;3326;restaurant;0.18933646380901337;2;sad
2532;3326;restaurant;0.18933646380901337;2;sad
2533;3326;restaurant;0.19202286005020142;2;sad
2533;3326;restaurant;0.19202286005020142;2;sad
2534;3326;restaurant;0.19007065892219543;2;sad
2534;3326;restaurant;0.19007065892219543;2;sad
2535;3326;restaurant;0.24815474450588226;2;sad
2535;3326;restaurant;0.24815474450588226;2;neutral
2536;3326;restaurant;0.22649738192558289;2;sad
2536;3326;restaurant;0.22649738192558289;2;happy
2537;3326;restaurant;0.18687254190444946;2;sad
2537;3326;restaurant;0.18687254190444946;2;sad
2538;3326;restaurant;0.18006707727909088;2;sad
2538;3326;restaurant;0.18006707727909088;2;sad
2539;3326;desk;0.17544224858283997;2;sad
2539;3326;desk;0.17544224858283997;2;neutral
2540;3326;desk;0.18659280240535736;2;sad
2540;3326;desk;0.18659280240535736;2;sad
2541;3326;restaurant;0.1997186839580536;2;sad
2541;3326;restaurant;0.1997186839580536;2;neutral
2542;3326;restaurant;0.1903332620859146;2;sad
2542;3326;restaurant;0.1903332620859146;2;sad
2543;3326;restaurant;0.2867663502693176;2;sad
2543;3326;restaurant;0.2867663502693176;2;fear
2544;3326;restaurant;0.28978461027145386;2;sad
2544;3326;restaurant;0.28978461027145386;2;fear
2545;3326;restaurant;0.2785470187664032;2;sad
2545;3326;restaurant;0.2785470187664032;2;neutral
2546;3326;restaurant;0.30595675110816956;2;sad
2546;3326;restaurant;0.30595675110816956;2;fear
2547;3326;restaurant;0.3726237118244171;2;sad
2547;3326;restaurant;0.3726237118244171;2;neutral
2548;3326;restaurant;0.24487172067165375;2;sad
2548;3326;restaurant;0.24487172067165375;2;neutral
2549;3326;restaurant;0.20608189702033997;2;sad
2549;3326;restaurant;0.20608189702033997;2;fear
2550;3326;restaurant;0.16169342398643494;2;sad
2550;3326;restaurant;0.16169342398643494;2;fear
2551;3326;restaurant;0.16602948307991028;2;sad
2551;3326;restaurant;0.16602948307991028;2;fear
2552;3326;restaurant;0.18865112960338593;2;sad
2552;3326;restaurant;0.18865112960338593;2;fear
2553;3326;restaurant;0.2061019092798233;2;sad
2553;3326;restaurant;0.2061019092798233;2;neutral
2554;3326;restaurant;0.23073695600032806;3;sad
2554;3326;restaurant;0.23073695600032806;3;neutral
2554;3326;restaurant;0.23073695600032806;3;sad
2555;3326;restaurant;0.2747300863265991;3;sad
2555;3326;restaurant;0.2747300863265991;3;neutral
2555;3326;restaurant;0.2747300863265991;3;sad
2556;3326;restaurant;0.3304632306098938;3;sad
2556;3326;restaurant;0.3304632306098938;3;neutral
2556;3326;restaurant;0.3304632306098938;3;sad
2557;3326;restaurant;0.31927838921546936;3;sad
2557;3326;restaurant;0.31927838921546936;3;neutral
2557;3326;restaurant;0.31927838921546936;3;sad
2558;3326;restaurant;0.2368505448102951;2;sad
2558;3326;restaurant;0.2368505448102951;2;neutral
2559;3326;restaurant;0.1825384497642517;2;sad
2559;3326;restaurant;0.1825384497642517;2;neutral
2560;3326;restaurant;0.30430153012275696;2;sad
2560;3326;restaurant;0.30430153012275696;2;neutral
2561;3326;restaurant;0.22084778547286987;3;sad
2561;3326;restaurant;0.22084778547286987;3;sad
2561;3326;restaurant;0.22084778547286987;3;sad
2562;3326;restaurant;0.2071785032749176;3;sad
2562;3326;restaurant;0.2071785032749176;3;fear
2562;3326;restaurant;0.2071785032749176;3;sad
2563;3326;restaurant;0.20073868334293365;3;sad
2563;3326;restaurant;0.20073868334293365;3;angry
2563;3326;restaurant;0.20073868334293365;3;sad
2564;3326;restaurant;0.19962963461875916;3;sad
2564;3326;restaurant;0.19962963461875916;3;fear
2564;3326;restaurant;0.19962963461875916;3;sad
2565;3326;restaurant;0.23313283920288086;3;sad
2565;3326;restaurant;0.23313283920288086;3;neutral
2565;3326;restaurant;0.23313283920288086;3;sad
2566;3326;restaurant;0.27451077103614807;3;sad
2566;3326;restaurant;0.27451077103614807;3;neutral
2566;3326;restaurant;0.27451077103614807;3;sad
2567;3326;restaurant;0.3235621452331543;3;sad
2567;3326;restaurant;0.3235621452331543;3;neutral
2567;3326;restaurant;0.3235621452331543;3;sad
2568;3326;restaurant;0.3297719359397888;3;sad
2568;3326;restaurant;0.3297719359397888;3;neutral
2568;3326;restaurant;0.3297719359397888;3;sad
2569;3326;restaurant;0.3208935558795929;3;sad
2569;3326;restaurant;0.3208935558795929;3;neutral
2569;3326;restaurant;0.3208935558795929;3;sad
2570;3326;restaurant;0.3722414970397949;3;sad
2570;3326;restaurant;0.3722414970397949;3;neutral
2570;3326;restaurant;0.3722414970397949;3;sad
2571;3326;restaurant;0.34931010007858276;3;sad
2571;3326;restaurant;0.34931010007858276;3;neutral
2571;3326;restaurant;0.34931010007858276;3;sad
2572;3326;restaurant;0.2930891513824463;3;sad
2572;3326;restaurant;0.2930891513824463;3;neutral
2572;3326;restaurant;0.2930891513824463;3;sad
2573;3326;restaurant;0.2705173194408417;3;sad
2573;3326;restaurant;0.2705173194408417;3;neutral
2573;3326;restaurant;0.2705173194408417;3;sad
2574;3326;restaurant;0.2830265760421753;3;sad
2574;3326;restaurant;0.2830265760421753;3;neutral
2574;3326;restaurant;0.2830265760421753;3;sad
2575;3326;restaurant;0.2120324969291687;3;sad
2575;3326;restaurant;0.2120324969291687;3;neutral
2575;3326;restaurant;0.2120324969291687;3;sad
2576;3326;restaurant;0.2296302765607834;3;sad
2576;3326;restaurant;0.2296302765607834;3;neutral
2576;3326;restaurant;0.2296302765607834;3;sad
2577;3326;restaurant;0.18327026069164276;3;sad
2577;3326;restaurant;0.18327026069164276;3;neutral
2577;3326;restaurant;0.18327026069164276;3;fear
2578;3326;restaurant;0.191306009888649;2;sad
2578;3326;restaurant;0.191306009888649;2;neutral
2579;3326;restaurant;0.23732265830039978;2;sad
2579;3326;restaurant;0.23732265830039978;2;neutral
2580;3326;restaurant;0.19281724095344543;4;angry
2580;3326;restaurant;0.19281724095344543;4;fear
2580;3326;restaurant;0.19281724095344543;4;sad
2580;3326;restaurant;0.19281724095344543;4;sad
2581;3326;restaurant;0.21518181264400482;4;angry
2581;3326;restaurant;0.21518181264400482;4;neutral
2581;3326;restaurant;0.21518181264400482;4;sad
2581;3326;restaurant;0.21518181264400482;4;sad
2582;3326;restaurant;0.15968355536460876;4;neutral
2582;3326;restaurant;0.15968355536460876;4;fear
2582;3326;restaurant;0.15968355536460876;4;neutral
2582;3326;restaurant;0.15968355536460876;4;sad
2583;3326;desk;0.17899717390537262;4;neutral
2583;3326;desk;0.17899717390537262;4;fear
2583;3326;desk;0.17899717390537262;4;sad
2583;3326;desk;0.17899717390537262;4;sad
2584;3326;desk;0.1655598282814026;4;neutral
2584;3326;desk;0.1655598282814026;4;fear
2584;3326;desk;0.1655598282814026;4;sad
2584;3326;desk;0.1655598282814026;4;sad
2585;3326;restaurant;0.17028401792049408;4;neutral
2585;3326;restaurant;0.17028401792049408;4;fear
2585;3326;restaurant;0.17028401792049408;4;neutral
2585;3326;restaurant;0.17028401792049408;4;sad
2586;3326;restaurant;0.15776175260543823;4;fear
2586;3326;restaurant;0.15776175260543823;4;neutral
2586;3326;restaurant;0.15776175260543823;4;neutral
2586;3326;restaurant;0.15776175260543823;4;sad
2587;3326;restaurant;0.1859154999256134;4;fear
